fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,target,pH_normalized,sulfate_to_chloride_ratio,density_deviation
5.6,0.66,0.0,2.2,0.087,3.0,11.0,0.99378,3.71,0.63,12.8,7,0.3999999999999999,0.5795768169273229,0.006220000000000003
8.9,0.84,0.34,1.4,0.05,4.0,10.0,0.99554,3.12,0.48,9.1,6,0.18999999999999995,0.45714285714285713,0.0044600000000000195
6.4,0.69,0.0,1.65,0.055,7.0,12.0,0.99162,3.47,0.53,12.9,6,0.16000000000000014,0.5023696682464456,0.008380000000000054
7.5,0.43,0.3,2.2,0.062,6.0,12.0,0.99495,3.44,0.72,11.5,7,0.1299999999999999,0.6779661016949152,0.005049999999999999
9.9,0.35,0.38,1.5,0.058,31.0,47.0,0.99676,3.26,0.82,10.6,7,0.050000000000000266,0.775047258979206,0.0032400000000000206
9.1,0.29,0.33,2.05,0.063,13.0,27.0,0.99516,3.26,0.84,11.7,7,0.050000000000000266,0.7902163687676388,0.0048399999999999554
6.8,0.36,0.32,1.8,0.067,4.0,8.0,0.9928,3.36,0.55,12.8,7,0.04999999999999982,0.5154639175257733,0.007199999999999984
8.2,0.43,0.29,1.6,0.081,27.0,45.0,0.99603,3.25,0.54,10.3,5,0.06000000000000005,0.4995374653098983,0.003970000000000029
6.8,0.36,0.32,1.8,0.067,4.0,8.0,0.9928,3.36,0.55,12.8,7,0.04999999999999982,0.5154639175257733,0.007199999999999984
9.1,0.29,0.33,2.05,0.063,13.0,27.0,0.99516,3.26,0.84,11.7,7,0.050000000000000266,0.7902163687676388,0.0048399999999999554
9.1,0.3,0.34,2.0,0.064,12.0,25.0,0.99516,3.26,0.84,11.7,7,0.050000000000000266,0.7894736842105262,0.0048399999999999554
8.9,0.35,0.4,3.6,0.11,12.0,24.0,0.99549,3.23,0.7,12.0,7,0.08000000000000007,0.6306306306306305,0.004510000000000014
9.6,0.5,0.36,2.8,0.116,26.0,55.0,0.99722,3.18,0.68,10.9,5,0.1299999999999999,0.6093189964157706,0.0027800000000000047
8.9,0.28,0.45,1.7,0.067,7.0,12.0,0.99354,3.25,0.55,12.3,7,0.06000000000000005,0.5154639175257733,0.006460000000000021
8.9,0.32,0.31,2.0,0.088,12.0,19.0,0.9957,3.17,0.55,10.4,6,0.14000000000000012,0.5055147058823529,0.0042999999999999705
7.7,1.005,0.15,2.1,0.102,11.0,32.0,0.99604,3.23,0.48,10.0,5,0.08000000000000007,0.4355716878402903,0.0039599999999999635
7.5,0.71,0.0,1.6,0.092,22.0,31.0,0.99635,3.38,0.58,10.0,6,0.06999999999999984,0.531135531135531,0.003650000000000042
8.0,0.58,0.16,2.0,0.12,3.0,7.0,0.99454,3.22,0.58,11.2,6,0.08999999999999986,0.5178571428571428,0.00546000000000002
10.5,0.39,0.46,2.2,0.075,14.0,27.0,0.99598,3.06,0.84,11.4,6,0.25,0.7813953488372093,0.0040200000000000236
8.9,0.38,0.4,2.2,0.068,12.0,28.0,0.99486,3.27,0.75,12.6,7,0.040000000000000036,0.7022471910112359,0.005140000000000033
8.0,0.18,0.37,0.9,0.049,36.0,109.0,0.99007,2.89,0.44,12.7,6,0.41999999999999993,0.4194470924690181,0.009929999999999994
8.0,0.18,0.37,0.9,0.049,36.0,109.0,0.99007,2.89,0.44,12.7,6,0.41999999999999993,0.4194470924690181,0.009929999999999994
7.0,0.5,0.14,1.8,0.078,10.0,23.0,0.99636,3.53,0.61,10.4,5,0.21999999999999975,0.5658627087198516,0.0036399999999999766
11.3,0.36,0.66,2.4,0.123,3.0,8.0,0.99642,3.2,0.53,11.9,6,0.10999999999999988,0.4719501335707925,0.0035800000000000276
11.3,0.36,0.66,2.4,0.123,3.0,8.0,0.99642,3.2,0.53,11.9,6,0.10999999999999988,0.4719501335707925,0.0035800000000000276
7.0,0.51,0.09,2.1,0.062,4.0,9.0,0.99584,3.35,0.54,10.5,5,0.040000000000000036,0.5084745762711864,0.0041600000000000525
8.2,0.32,0.42,2.3,0.098,3.0,9.0,0.99506,3.27,0.55,12.3,6,0.040000000000000036,0.5009107468123861,0.0049400000000000555
7.7,0.58,0.01,1.8,0.088,12.0,18.0,0.99568,3.32,0.56,10.5,7,0.009999999999999787,0.5147058823529412,0.0043199999999999905
8.6,0.83,0.0,2.8,0.095,17.0,43.0,0.99822,3.33,0.6,10.4,6,0.020000000000000018,0.547945205479452,0.0017800000000000038
7.9,0.31,0.32,1.9,0.066,14.0,36.0,0.99364,3.41,0.56,12.6,6,0.10000000000000009,0.525328330206379,0.006360000000000032
6.4,0.795,0.0,2.2,0.065,28.0,52.0,0.99378,3.49,0.52,11.6,5,0.18000000000000016,0.4882629107981221,0.006220000000000003
7.2,0.34,0.21,2.5,0.075,41.0,68.0,0.99586,3.37,0.54,10.1,6,0.06000000000000005,0.5023255813953489,0.0041400000000000325
7.7,0.58,0.01,1.8,0.088,12.0,18.0,0.99568,3.32,0.56,10.5,7,0.009999999999999787,0.5147058823529412,0.0043199999999999905
7.1,0.59,0.0,2.1,0.091,9.0,14.0,0.99488,3.42,0.55,11.5,7,0.10999999999999988,0.5041246562786434,0.005120000000000013
7.3,0.55,0.01,1.8,0.093,9.0,15.0,0.99514,3.35,0.58,11.0,7,0.040000000000000036,0.5306495882891125,0.0048599999999999755
8.1,0.82,0.0,4.1,0.095,5.0,14.0,0.99854,3.36,0.53,9.6,5,0.04999999999999982,0.4840182648401827,0.0014600000000000168
7.5,0.57,0.08,2.6,0.089,14.0,27.0,0.99592,3.3,0.59,10.4,6,0.010000000000000231,0.54178145087236,0.0040799999999999725
8.9,0.745,0.18,2.5,0.077,15.0,48.0,0.99739,3.2,0.47,9.7,6,0.10999999999999988,0.436397400185701,0.002610000000000001
10.1,0.37,0.34,2.4,0.085,5.0,17.0,0.99683,3.17,0.65,10.6,7,0.14000000000000012,0.599078341013825,0.003170000000000006
7.6,0.31,0.34,2.5,0.082,26.0,35.0,0.99356,3.22,0.59,12.5,7,0.08999999999999986,0.5452865064695008,0.006440000000000001
7.3,0.91,0.1,1.8,0.074,20.0,56.0,0.99672,3.35,0.56,9.2,5,0.040000000000000036,0.521415270018622,0.0032799999999999496
8.7,0.41,0.41,6.2,0.078,25.0,42.0,0.9953,3.24,0.77,12.6,7,0.06999999999999984,0.7142857142857143,0.0047000000000000375
8.9,0.5,0.21,2.2,0.088,21.0,39.0,0.99692,3.33,0.83,11.1,6,0.020000000000000018,0.7628676470588235,0.0030799999999999716
7.4,0.965,0.0,2.2,0.088,16.0,32.0,0.99756,3.58,0.67,10.2,5,0.27,0.6158088235294118,0.0024399999999999977
6.9,0.49,0.19,1.7,0.079,13.0,26.0,0.99547,3.38,0.64,9.8,6,0.06999999999999984,0.5931417979610751,0.004530000000000034
8.9,0.5,0.21,2.2,0.088,21.0,39.0,0.99692,3.33,0.83,11.1,6,0.020000000000000018,0.7628676470588235,0.0030799999999999716
9.5,0.39,0.41,8.9,0.069,18.0,39.0,0.99859,3.29,0.81,10.9,7,0.020000000000000018,0.7577174929840974,0.0014100000000000223
6.4,0.39,0.33,3.3,0.046,12.0,53.0,0.99294,3.36,0.62,12.2,6,0.04999999999999982,0.5927342256214149,0.007059999999999955
6.9,0.44,0.0,1.4,0.07,32.0,38.0,0.99438,3.32,0.58,11.4,6,0.009999999999999787,0.5420560747663551,0.005619999999999958
7.6,0.78,0.0,1.7,0.076,33.0,45.0,0.99612,3.31,0.62,10.7,6,0.0,0.5762081784386617,0.0038799999999999946
7.1,0.43,0.17,1.8,0.082,27.0,51.0,0.99634,3.49,0.64,10.4,5,0.18000000000000016,0.5914972273567467,0.0036599999999999966
9.3,0.49,0.36,1.7,0.081,3.0,14.0,0.99702,3.27,0.78,10.9,6,0.040000000000000036,0.7215541165587419,0.0029799999999999827
9.3,0.5,0.36,1.8,0.084,6.0,17.0,0.99704,3.27,0.77,10.8,6,0.040000000000000036,0.7103321033210331,0.0029599999999999627
7.1,0.43,0.17,1.8,0.082,27.0,51.0,0.99634,3.49,0.64,10.4,5,0.18000000000000016,0.5914972273567467,0.0036599999999999966
8.5,0.46,0.59,1.4,0.414,16.0,45.0,0.99702,3.03,1.34,9.2,5,0.28000000000000025,0.9476661951909477,0.0029799999999999827
5.6,0.605,0.05,2.4,0.073,19.0,25.0,0.99258,3.56,0.55,12.9,5,0.25,0.5125815470643057,0.007419999999999982
8.3,0.33,0.42,2.3,0.07,9.0,20.0,0.99426,3.38,0.77,12.7,7,0.06999999999999984,0.719626168224299,0.005739999999999967
8.2,0.64,0.27,2.0,0.095,5.0,77.0,0.99747,3.13,0.62,9.1,6,0.18000000000000016,0.5662100456621004,0.0025300000000000322
8.2,0.64,0.27,2.0,0.095,5.0,77.0,0.99747,3.13,0.62,9.1,6,0.18000000000000016,0.5662100456621004,0.0025300000000000322
8.9,0.48,0.53,4.0,0.101,3.0,10.0,0.99586,3.21,0.59,12.1,7,0.10000000000000009,0.5358764759309719,0.0041400000000000325
7.6,0.42,0.25,3.9,0.104,28.0,90.0,0.99784,3.15,0.57,9.1,5,0.16000000000000014,0.5163043478260869,0.0021600000000000508
9.9,0.53,0.57,2.4,0.093,30.0,52.0,0.9971,3.19,0.76,11.6,7,0.1200000000000001,0.6953339432753889,0.0029000000000000137
8.9,0.48,0.53,4.0,0.101,3.0,10.0,0.99586,3.21,0.59,12.1,7,0.10000000000000009,0.5358764759309719,0.0041400000000000325
11.6,0.23,0.57,1.8,0.074,3.0,8.0,0.9981,3.14,0.7,9.9,6,0.16999999999999993,0.6517690875232773,0.0019000000000000128
9.1,0.4,0.5,1.8,0.071,7.0,16.0,0.99462,3.21,0.69,12.5,8,0.10000000000000009,0.6442577030812324,0.005380000000000051
8.0,0.38,0.44,1.9,0.098,6.0,15.0,0.9956,3.3,0.64,11.4,6,0.010000000000000231,0.5828779599271402,0.0043999999999999595
10.2,0.29,0.65,2.4,0.075,6.0,17.0,0.99565,3.22,0.63,11.8,6,0.08999999999999986,0.586046511627907,0.004349999999999965
8.2,0.74,0.09,2.0,0.067,5.0,10.0,0.99418,3.28,0.57,11.8,6,0.03000000000000025,0.5342080599812559,0.005820000000000047
7.7,0.61,0.18,2.4,0.083,6.0,20.0,0.9963,3.29,0.6,10.2,6,0.020000000000000018,0.554016620498615,0.0037000000000000366
6.6,0.52,0.08,2.4,0.07,13.0,26.0,0.99358,3.4,0.72,12.5,7,0.08999999999999986,0.6728971962616822,0.006419999999999981
11.1,0.31,0.53,2.2,0.06,3.0,10.0,0.99572,3.02,0.83,10.9,7,0.29000000000000004,0.7830188679245282,0.0042799999999999505
11.1,0.31,0.53,2.2,0.06,3.0,10.0,0.99572,3.02,0.83,10.9,7,0.29000000000000004,0.7830188679245282,0.0042799999999999505
8.0,0.62,0.35,2.8,0.086,28.0,52.0,0.997,3.31,0.62,10.8,5,0.0,0.570902394106814,0.0030000000000000027
9.3,0.33,0.45,1.5,0.057,19.0,37.0,0.99498,3.18,0.89,11.1,7,0.1299999999999999,0.8420056764427626,0.0050200000000000244
7.5,0.77,0.2,8.1,0.098,30.0,92.0,0.99892,3.2,0.58,9.2,5,0.10999999999999988,0.5282331511839707,0.0010799999999999699
7.2,0.35,0.26,1.8,0.083,33.0,75.0,0.9968,3.4,0.58,9.5,6,0.08999999999999986,0.5355493998153278,0.0031999999999999806
8.0,0.62,0.33,2.7,0.088,16.0,37.0,0.9972,3.31,0.58,10.7,6,0.0,0.5330882352941175,0.0028000000000000247
7.5,0.77,0.2,8.1,0.098,30.0,92.0,0.99892,3.2,0.58,9.2,5,0.10999999999999988,0.5282331511839707,0.0010799999999999699
9.1,0.25,0.34,2.0,0.071,45.0,67.0,0.99769,3.44,0.86,10.2,7,0.1299999999999999,0.8029878618113913,0.0023100000000000342
9.9,0.32,0.56,2.0,0.073,3.0,8.0,0.99534,3.15,0.73,11.4,6,0.16000000000000014,0.6803355079217148,0.0046599999999999975
8.6,0.37,0.65,6.4,0.08,3.0,8.0,0.99817,3.27,0.58,11.0,5,0.040000000000000036,0.537037037037037,0.0018299999999999983
8.6,0.37,0.65,6.4,0.08,3.0,8.0,0.99817,3.27,0.58,11.0,5,0.040000000000000036,0.537037037037037,0.0018299999999999983
7.9,0.3,0.68,8.3,0.05,37.5,278.0,0.99316,3.01,0.51,12.3,7,0.30000000000000027,0.4857142857142857,0.006839999999999957
10.3,0.27,0.56,1.4,0.047,3.0,8.0,0.99471,3.16,0.51,11.8,6,0.1499999999999999,0.4871060171919771,0.005290000000000017
7.9,0.3,0.68,8.3,0.05,37.5,289.0,0.99316,3.01,0.51,12.3,7,0.30000000000000027,0.4857142857142857,0.006839999999999957
7.2,0.38,0.3,1.8,0.073,31.0,70.0,0.99685,3.42,0.59,9.5,6,0.10999999999999988,0.5498602050326188,0.003149999999999986
8.7,0.42,0.45,2.4,0.072,32.0,59.0,0.99617,3.33,0.77,12.0,6,0.020000000000000018,0.7182835820895522,0.00383
7.2,0.38,0.3,1.8,0.073,31.0,70.0,0.99685,3.42,0.59,9.5,6,0.10999999999999988,0.5498602050326188,0.003149999999999986
6.8,0.48,0.08,1.8,0.074,40.0,64.0,0.99529,3.12,0.49,9.6,5,0.18999999999999995,0.4562383612662942,0.004709999999999992
8.5,0.34,0.4,4.7,0.055,3.0,9.0,0.99738,3.38,0.66,11.6,7,0.06999999999999984,0.6255924170616114,0.0026199999999999557
7.9,0.19,0.42,1.6,0.057,18.0,30.0,0.994,3.29,0.69,11.2,6,0.020000000000000018,0.6527909176915799,0.006000000000000005
11.6,0.41,0.54,1.5,0.095,22.0,41.0,0.99735,3.02,0.76,9.9,7,0.29000000000000004,0.6940639269406393,0.002650000000000041
11.6,0.41,0.54,1.5,0.095,22.0,41.0,0.99735,3.02,0.76,9.9,7,0.29000000000000004,0.6940639269406393,0.002650000000000041
10.0,0.26,0.54,1.9,0.083,42.0,74.0,0.99451,2.98,0.63,11.8,8,0.33000000000000007,0.5817174515235457,0.005489999999999995
7.9,0.34,0.42,2.0,0.086,8.0,19.0,0.99546,3.35,0.6,11.4,6,0.040000000000000036,0.5524861878453038,0.0045399999999999885
7.0,0.54,0.09,2.0,0.081,10.0,16.0,0.99479,3.43,0.59,11.5,6,0.1200000000000001,0.545790934320074,0.005210000000000048
9.2,0.31,0.36,2.2,0.079,11.0,31.0,0.99615,3.33,0.86,12.0,7,0.020000000000000018,0.7970342910101946,0.00385000000000002
6.6,0.725,0.09,5.5,0.117,9.0,17.0,0.99655,3.35,0.49,10.8,6,0.040000000000000036,0.4386750223813787,0.003449999999999953
9.4,0.4,0.47,2.5,0.087,6.0,20.0,0.99772,3.15,0.5,10.5,5,0.16000000000000014,0.45998160073597055,0.0022799999999999487
6.6,0.725,0.09,5.5,0.117,9.0,17.0,0.99655,3.35,0.49,10.8,6,0.040000000000000036,0.4386750223813787,0.003449999999999953
8.6,0.52,0.38,1.5,0.096,5.0,18.0,0.99666,3.2,0.52,9.4,5,0.10999999999999988,0.4744525547445255,0.0033400000000000096
8.0,0.31,0.45,2.1,0.216,5.0,16.0,0.99358,3.15,0.81,12.5,7,0.16000000000000014,0.6661184210526316,0.006419999999999981
8.6,0.52,0.38,1.5,0.096,5.0,18.0,0.99666,3.2,0.52,9.4,5,0.10999999999999988,0.4744525547445255,0.0033400000000000096
8.4,0.34,0.42,2.1,0.072,23.0,36.0,0.99392,3.11,0.78,12.4,6,0.20000000000000018,0.7276119402985074,0.006079999999999974
7.4,0.49,0.27,2.1,0.071,14.0,25.0,0.99388,3.35,0.63,12.0,6,0.040000000000000036,0.5882352941176471,0.006120000000000014
6.1,0.48,0.09,1.7,0.078,18.0,30.0,0.99402,3.45,0.54,11.2,6,0.14000000000000012,0.5009276437847866,0.005979999999999985
7.4,0.49,0.27,2.1,0.071,14.0,25.0,0.99388,3.35,0.63,12.0,6,0.040000000000000036,0.5882352941176471,0.006120000000000014
8.0,0.48,0.34,2.2,0.073,16.0,25.0,0.9936,3.28,0.66,12.4,6,0.03000000000000025,0.6150978564771669,0.006399999999999961
6.3,0.57,0.28,2.1,0.048,13.0,49.0,0.99374,3.41,0.6,12.8,5,0.10000000000000009,0.5725190839694656,0.006260000000000043
8.2,0.23,0.42,1.9,0.069,9.0,17.0,0.99376,3.21,0.54,12.3,6,0.10000000000000009,0.5051449953227316,0.006240000000000023
9.1,0.3,0.41,2.0,0.068,10.0,24.0,0.99523,3.27,0.85,11.7,7,0.040000000000000036,0.795880149812734,0.004770000000000052
8.1,0.78,0.1,3.3,0.09,4.0,13.0,0.99855,3.36,0.49,9.5,5,0.04999999999999982,0.4495412844036697,0.0014499999999999513
10.8,0.47,0.43,2.1,0.171,27.0,66.0,0.9982,3.17,0.76,10.8,6,0.14000000000000012,0.6490179333902647,0.0018000000000000238
8.3,0.53,0.0,1.4,0.07,6.0,14.0,0.99593,3.25,0.64,10.0,6,0.06000000000000005,0.5981308411214953,0.004070000000000018
5.4,0.42,0.27,2.0,0.092,23.0,55.0,0.99471,3.78,0.64,12.3,7,0.46999999999999975,0.586080586080586,0.005290000000000017
7.9,0.33,0.41,1.5,0.056,6.0,35.0,0.99396,3.29,0.71,11.0,6,0.020000000000000018,0.6723484848484848,0.006040000000000045
8.9,0.24,0.39,1.6,0.074,3.0,10.0,0.99698,3.12,0.59,9.5,6,0.18999999999999995,0.5493482309124766,0.0030200000000000227
5.0,0.4,0.5,4.3,0.046,29.0,80.0,0.9902,3.49,0.66,13.6,6,0.18000000000000016,0.6309751434034417,0.009800000000000031
7.0,0.69,0.07,2.5,0.091,15.0,21.0,0.99572,3.38,0.6,11.3,6,0.06999999999999984,0.5499541704857929,0.0042799999999999505
7.0,0.69,0.07,2.5,0.091,15.0,21.0,0.99572,3.38,0.6,11.3,6,0.06999999999999984,0.5499541704857929,0.0042799999999999505
7.0,0.69,0.07,2.5,0.091,15.0,21.0,0.99572,3.38,0.6,11.3,6,0.06999999999999984,0.5499541704857929,0.0042799999999999505
7.1,0.39,0.12,2.1,0.065,14.0,24.0,0.99252,3.3,0.53,13.3,6,0.010000000000000231,0.4976525821596245,0.007480000000000042
5.6,0.66,0.0,2.5,0.066,7.0,15.0,0.99256,3.52,0.58,12.9,5,0.20999999999999996,0.5440900562851781,0.007440000000000002
7.9,0.54,0.34,2.5,0.076,8.0,17.0,0.99235,3.2,0.72,13.1,8,0.10999999999999988,0.6691449814126393,0.007650000000000046
6.6,0.5,0.0,1.8,0.062,21.0,28.0,0.99352,3.44,0.55,12.3,6,0.1299999999999999,0.5178907721280602,0.006480000000000041
6.3,0.47,0.0,1.4,0.055,27.0,33.0,0.9922,3.45,0.48,12.3,6,0.14000000000000012,0.4549763033175356,0.007800000000000029
10.7,0.4,0.37,1.9,0.081,17.0,29.0,0.99674,3.12,0.65,11.2,6,0.18999999999999995,0.601295097132285,0.0032600000000000406
6.5,0.58,0.0,2.2,0.096,3.0,13.0,0.99557,3.62,0.62,11.5,4,0.31000000000000005,0.5656934306569342,0.004430000000000045
8.8,0.24,0.35,1.7,0.055,13.0,27.0,0.99394,3.14,0.59,11.3,7,0.16999999999999993,0.5592417061611374,0.006059999999999954
5.8,0.29,0.26,1.7,0.063,3.0,11.0,0.9915,3.39,0.54,13.5,6,0.08000000000000007,0.5079962370649107,0.008499999999999952
6.3,0.76,0.0,2.9,0.072,26.0,52.0,0.99379,3.51,0.6,11.5,6,0.19999999999999973,0.5597014925373134,0.006210000000000049
10.0,0.43,0.33,2.7,0.095,28.0,89.0,0.9984,3.22,0.68,10.0,5,0.08999999999999986,0.6210045662100457,0.0016000000000000458
10.5,0.43,0.35,3.3,0.092,24.0,70.0,0.99798,3.21,0.69,10.5,6,0.10000000000000009,0.6318681318681317,0.0020200000000000218
9.1,0.6,0.0,1.9,0.058,5.0,10.0,0.9977,3.18,0.63,10.4,6,0.1299999999999999,0.5954631379962193,0.0022999999999999687
5.9,0.19,0.21,1.7,0.045,57.0,135.0,0.99341,3.32,0.44,9.5,5,0.009999999999999787,0.4210526315789474,0.006589999999999985
7.4,0.36,0.34,1.8,0.075,18.0,38.0,0.9933,3.38,0.88,13.6,7,0.06999999999999984,0.8186046511627907,0.006700000000000039
7.2,0.48,0.07,5.5,0.089,10.0,18.0,0.99684,3.37,0.68,11.2,7,0.06000000000000005,0.6244260789715336,0.0031600000000000517
8.5,0.28,0.35,1.7,0.061,6.0,15.0,0.99524,3.3,0.74,11.8,7,0.010000000000000231,0.6974552309142319,0.0047599999999999865
8.0,0.25,0.43,1.7,0.067,22.0,50.0,0.9946,3.38,0.6,11.9,6,0.06999999999999984,0.5623242736644799,0.00539999999999996
10.4,0.52,0.45,2.0,0.08,6.0,13.0,0.99774,3.22,0.76,11.4,6,0.08999999999999986,0.7037037037037037,0.0022600000000000398
10.4,0.52,0.45,2.0,0.08,6.0,13.0,0.99774,3.22,0.76,11.4,6,0.08999999999999986,0.7037037037037037,0.0022600000000000398
7.5,0.41,0.15,3.7,0.104,29.0,94.0,0.99786,3.14,0.58,9.1,5,0.16999999999999993,0.5253623188405796,0.0021400000000000308
8.2,0.51,0.24,2.0,0.079,16.0,86.0,0.99764,3.34,0.64,9.5,6,0.029999999999999805,0.5931417979610751,0.0023600000000000287
7.3,0.4,0.3,1.7,0.08,33.0,79.0,0.9969,3.41,0.65,9.5,6,0.10000000000000009,0.6018518518518519,0.0030999999999999917
8.2,0.38,0.32,2.5,0.08,24.0,71.0,0.99624,3.27,0.85,11.0,6,0.040000000000000036,0.787037037037037,0.0037599999999999856
6.9,0.45,0.11,2.4,0.043,6.0,12.0,0.99354,3.3,0.65,11.4,6,0.010000000000000231,0.6232023010546501,0.006460000000000021
7.0,0.22,0.3,1.8,0.065,16.0,20.0,0.99672,3.61,0.82,10.0,6,0.2999999999999998,0.7699530516431925,0.0032799999999999496
7.3,0.32,0.23,2.3,0.066,35.0,70.0,0.99588,3.43,0.62,10.1,5,0.1200000000000001,0.5816135084427767,0.0041200000000000125
8.2,0.2,0.43,2.5,0.076,31.0,51.0,0.99672,3.53,0.81,10.4,6,0.21999999999999975,0.7527881040892194,0.0032799999999999496
7.8,0.5,0.12,1.8,0.178,6.0,21.0,0.996,3.28,0.87,9.8,6,0.03000000000000025,0.7385398981324279,0.0040000000000000036
10.0,0.41,0.45,6.2,0.071,6.0,14.0,0.99702,3.21,0.49,11.8,7,0.10000000000000009,0.4575163398692811,0.0029799999999999827
7.8,0.39,0.42,2.0,0.086,9.0,21.0,0.99526,3.39,0.66,11.6,6,0.08000000000000007,0.6077348066298343,0.0047399999999999665
10.0,0.35,0.47,2.0,0.061,6.0,11.0,0.99585,3.23,0.52,12.0,6,0.08000000000000007,0.49010367577756836,0.004149999999999987
8.2,0.33,0.32,2.8,0.067,4.0,12.0,0.99473,3.3,0.76,12.8,7,0.010000000000000231,0.7122774133083412,0.005269999999999997
6.1,0.58,0.23,2.5,0.044,16.0,70.0,0.99352,3.46,0.65,12.5,6,0.1499999999999999,0.6226053639846744,0.006480000000000041
8.3,0.6,0.25,2.2,0.118,9.0,38.0,0.99616,3.15,0.53,9.8,5,0.16000000000000014,0.47406082289803225,0.0038399999999999546
9.6,0.42,0.35,2.1,0.083,17.0,38.0,0.99622,3.23,0.66,11.1,6,0.08000000000000007,0.6094182825484765,0.0037800000000000056
6.6,0.58,0.0,2.2,0.1,50.0,63.0,0.99544,3.59,0.68,11.4,6,0.2799999999999998,0.6181818181818182,0.0045600000000000085
8.3,0.6,0.25,2.2,0.118,9.0,38.0,0.99616,3.15,0.53,9.8,5,0.16000000000000014,0.47406082289803225,0.0038399999999999546
8.5,0.18,0.51,1.75,0.071,45.0,88.0,0.99524,3.33,0.76,11.8,7,0.020000000000000018,0.7096171802054155,0.0047599999999999865
5.1,0.51,0.18,2.1,0.042,16.0,101.0,0.9924,3.46,0.87,12.9,7,0.1499999999999999,0.8349328214971209,0.007600000000000051
6.7,0.41,0.43,2.8,0.076,22.0,54.0,0.99572,3.42,1.16,10.6,6,0.10999999999999988,1.0780669144981412,0.0042799999999999505
10.2,0.41,0.43,2.2,0.11,11.0,37.0,0.99728,3.16,0.67,10.8,5,0.1499999999999999,0.6036036036036035,0.0027199999999999447
10.6,0.36,0.57,2.3,0.087,6.0,20.0,0.99676,3.14,0.72,11.1,7,0.16999999999999993,0.6623735050597976,0.0032400000000000206
8.8,0.45,0.43,1.4,0.076,12.0,21.0,0.99551,3.21,0.75,10.2,6,0.10000000000000009,0.6970260223048327,0.004489999999999994
8.5,0.32,0.42,2.3,0.075,12.0,19.0,0.99434,3.14,0.71,11.8,7,0.16999999999999993,0.6604651162790698,0.005659999999999998
9.0,0.785,0.24,1.7,0.078,10.0,21.0,0.99692,3.29,0.67,10.0,5,0.020000000000000018,0.62152133580705,0.0030799999999999716
9.0,0.785,0.24,1.7,0.078,10.0,21.0,0.99692,3.29,0.67,10.0,5,0.020000000000000018,0.62152133580705,0.0030799999999999716
8.5,0.44,0.5,1.9,0.369,15.0,38.0,0.99634,3.01,1.1,9.4,5,0.30000000000000027,0.8035062089116144,0.0036599999999999966
9.9,0.54,0.26,2.0,0.111,7.0,60.0,0.99709,2.94,0.98,10.2,5,0.3700000000000001,0.8820882088208821,0.002909999999999968
8.2,0.33,0.39,2.5,0.074,29.0,48.0,0.99528,3.32,0.88,12.4,7,0.009999999999999787,0.8193668528864059,0.0047199999999999465
6.5,0.34,0.27,2.8,0.067,8.0,44.0,0.99384,3.21,0.56,12.0,6,0.10000000000000009,0.5248359887535146,0.006160000000000054
7.6,0.5,0.29,2.3,0.086,5.0,14.0,0.99502,3.32,0.62,11.5,6,0.009999999999999787,0.570902394106814,0.0049799999999999844
9.2,0.36,0.34,1.6,0.062,5.0,12.0,0.99667,3.2,0.67,10.5,6,0.10999999999999988,0.6308851224105462,0.003330000000000055
7.1,0.59,0.0,2.2,0.078,26.0,44.0,0.99522,3.42,0.68,10.8,6,0.10999999999999988,0.6307977736549165,0.0047800000000000065
9.7,0.42,0.46,2.1,0.074,5.0,16.0,0.99649,3.27,0.74,12.3,6,0.040000000000000036,0.6890130353817504,0.003510000000000013
7.6,0.36,0.31,1.7,0.079,26.0,65.0,0.99716,3.46,0.62,9.5,6,0.1499999999999999,0.5746061167747915,0.0028399999999999537
7.6,0.36,0.31,1.7,0.079,26.0,65.0,0.99716,3.46,0.62,9.5,6,0.1499999999999999,0.5746061167747915,0.0028399999999999537
6.5,0.61,0.0,2.2,0.095,48.0,59.0,0.99541,3.61,0.7,11.5,6,0.2999999999999998,0.639269406392694,0.004589999999999983
6.5,0.88,0.03,5.6,0.079,23.0,47.0,0.99572,3.58,0.5,11.2,4,0.27,0.4633920296570899,0.0042799999999999505
7.1,0.66,0.0,2.4,0.052,6.0,11.0,0.99318,3.35,0.66,12.7,7,0.040000000000000036,0.6273764258555133,0.006820000000000048
5.6,0.915,0.0,2.1,0.041,17.0,78.0,0.99346,3.68,0.73,11.4,5,0.3700000000000001,0.7012487992315082,0.00653999999999999
8.2,0.35,0.33,2.4,0.076,11.0,47.0,0.99599,3.27,0.81,11.0,6,0.040000000000000036,0.7527881040892194,0.004009999999999958
8.2,0.35,0.33,2.4,0.076,11.0,47.0,0.99599,3.27,0.81,11.0,6,0.040000000000000036,0.7527881040892194,0.004009999999999958
9.8,0.39,0.43,1.65,0.068,5.0,11.0,0.99478,3.19,0.46,11.4,5,0.1200000000000001,0.4307116104868914,0.005220000000000002
10.2,0.4,0.4,2.5,0.068,41.0,54.0,0.99754,3.38,0.86,10.5,6,0.06999999999999984,0.8052434456928839,0.0024600000000000177
6.8,0.66,0.07,1.6,0.07,16.0,61.0,0.99572,3.29,0.6,9.3,5,0.020000000000000018,0.5607476635514018,0.0042799999999999505
